scope,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio
CR,baseline,none,task,65346,0.6994919352370459,0.4136561689504477,5,65341,25,1262,0.00038260816332777274,0.019314060084785967,50.48
CR,baseline,none,social,17295,0.19057531078346343,0.08416256434824695,4,17291,6,364,0.0003470013301717657,0.02105141403042045,60.666666666666664
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,social,17295,0.1929459381324082,0.08973899074438274,4,17291,6,58,0.0003470013301717657,0.0033543461916604013,9.666666666666666
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,65346,0.7032259051816484,0.4178283793130258,5,65341,25,543,0.00038260816332777274,0.008310249307479225,21.72
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,17295,0.19040185024573575,0.08452442137925212,4,17291,6,153,0.0003470013301717657,0.008848533919380024,25.5
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,65346,0.7035013619808405,0.4169215704970129,5,65341,25,474,0.00038260816332777274,0.007254250776694572,18.96
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,17295,0.18976582827406765,0.08371697548021101,4,17291,6,141,0.0003470013301717657,0.008154531259036493,23.5
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,65346,0.7062100205062284,0.4196279583425602,5,65341,25,403,0.00038260816332777274,0.006167643592843697,16.12
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,17295,0.19028620988725065,0.08483435177407427,4,17291,6,127,0.0003470013301717657,0.007344861488635707,21.166666666666668
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,65346,0.7078168518348483,0.42276711250723636,5,65341,25,339,0.00038260816332777274,0.005188166694724598,13.56
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,17295,0.19265683723619542,0.087791784515712,4,17291,6,106,0.0003470013301717657,0.006130356833034527,17.666666666666668
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,65346,0.7140146298166682,0.4283423552382419,5,65341,25,262,0.00038260816332777274,0.004009733551675059,10.48
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,17295,0.19103787221740387,0.08583790529900333,4,17291,6,82,0.0003470013301717657,0.004742351512347464,13.666666666666666
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,65346,0.7216662075720014,0.43992628057468486,5,65341,25,196,0.00038260816332777274,0.0029996480004897386,7.84
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,17295,0.1929459381324082,0.08968069244110885,4,17291,6,48,0.0003470013301717657,0.0027760106413741254,8.0
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,65346,0.7261194258256053,0.4496189497736506,5,65341,25,148,0.00038260816332777274,0.0022650403269004146,5.92
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,17295,0.19589476727377855,0.0925709570977267,4,17291,6,43,0.0003470013301717657,0.002486842866230987,7.166666666666667
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,65346,0.7031952988706272,0.41672628756485053,5,65341,25,501,0.00038260816332777274,0.007667467593088566,20.04
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,17295,0.18976582827406765,0.08368020112884492,4,17291,6,143,0.0003470013301717657,0.008270198369093748,23.833333333333332
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,65346,0.7058733510849937,0.4205234014938393,5,65341,25,433,0.00038260816332777274,0.006626773388837024,17.32
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,17295,0.19028620988725065,0.08481966881091146,4,17291,6,127,0.0003470013301717657,0.007344861488635707,21.166666666666668
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,65346,0.7080310960119977,0.4230590164678758,5,65341,25,351,0.00038260816332777274,0.0053718186131219295,14.04
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,17295,0.19265683723619542,0.08731603489997336,4,17291,6,112,0.0003470013301717657,0.006477358163206292,18.666666666666668
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,65346,0.7126067395096869,0.42821091034817976,5,65341,25,286,0.00038260816332777274,0.00437703738846972,11.44
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,17295,0.19265683723619542,0.08733800349746436,4,17291,6,94,0.0003470013301717657,0.005436354172690995,15.666666666666666
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,65346,0.7191717932237628,0.4359366840908493,5,65341,25,222,0.00038260816332777274,0.003397560490350622,8.88
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,17295,0.1929459381324082,0.089717129755719,4,17291,6,58,0.0003470013301717657,0.0033543461916604013,9.666666666666666
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,65346,0.7240075903651333,0.446658604359745,5,65341,25,144,0.00038260816332777274,0.0022038230207679713,5.76
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,17295,0.19589476727377855,0.09294874132522855,4,17291,6,41,0.0003470013301717657,0.002371175756173732,6.833333333333333
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,65346,0.7280782297309705,0.44886942578072353,5,65341,25,105,0.00038260816332777274,0.0016069542859766456,4.2
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,17295,0.19589476727377855,0.0927235616803735,4,17291,6,27,0.0003470013301717657,0.0015615059857729454,4.5
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,65346,0.705766228996419,0.41892634793548944,5,65341,25,391,0.00038260816332777274,0.005983991674446366,15.64
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,17295,0.19028620988725065,0.08485637533545067,4,17291,6,123,0.0003470013301717657,0.007113527268521196,20.5
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,65346,0.7074036666360604,0.4213814078773624,5,65341,25,323,0.00038260816332777274,0.004943297470194824,12.92
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,17295,0.19265683723619542,0.08790150246164341,4,17291,6,104,0.0003470013301717657,0.006014689722977271,17.333333333333332
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,65346,0.7141676613717749,0.4285542233860813,5,65341,25,254,0.00038260816332777274,0.003887298939410171,10.16
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,17295,0.19103787221740387,0.08640212686991215,4,17291,6,78,0.0003470013301717657,0.004511017292232954,13.0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,65346,0.720396045664616,0.4395149945063973,5,65341,25,184,0.00038260816332777274,0.0028159960820924074,7.36
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,17295,0.1929459381324082,0.08965154048906551,4,17291,6,48,0.0003470013301717657,0.0027760106413741254,8.0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,65346,0.7252012364949653,0.44427667032825885,5,65341,25,110,0.00038260816332777274,0.0016834759186422,4.4
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,17295,0.19589476727377855,0.09192363411367603,4,17291,6,27,0.0003470013301717657,0.0015615059857729454,4.5
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,task,65346,0.7267009457350105,0.43889502160666344,5,65341,25,66,0.00038260816332777274,0.00101008555118532,2.64
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,social,17295,0.19589476727377855,0.09184356376934302,4,17291,6,14,0.0003470013301717657,0.0008096697704007865,2.3333333333333335
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,task,65346,0.7344749487344291,0.4501161552283048,5,65341,25,42,0.00038260816332777274,0.0006427817143906582,1.68
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,social,17295,0.19589476727377855,0.08958853110066202,4,17291,6,8,0.0003470013301717657,0.0004626684402290209,1.3333333333333333
CR,baseline,none,mean,82641,0.4450336230102547,0.24890936664934732,9,82632,31,1626,0.0003751573240391132,0.019677606738309615,52.45161290322581
CR,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,mean,82641,0.4464814674274127,0.251001004836142,9,82632,31,780,0.0003751573240391132,0.00943944234679059,25.161290322580644
CR,hmm_uniform_start,mix=0.25;strength=0.5;alpha=1,mean,82641,0.4469056966467561,0.25122046703003154,9,82632,31,689,0.0003751573240391132,0.008338174072998354,22.225806451612904
CR,hmm_uniform_start,mix=0.25;strength=12;alpha=1,mean,82641,0.45612007830012813,0.26291416917962396,9,82632,31,280,0.0003751573240391132,0.0033885177655145707,9.03225806451613
CR,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,82641,0.44684783930460337,0.25060431406998124,9,82632,31,613,0.0003751573240391132,0.007418433536644399,19.774193548387096
CR,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,82641,0.44853122357368685,0.2526457645948488,9,82632,31,523,0.0003751573240391132,0.006329267112014716,16.870967741935484
CR,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,82641,0.45013737402470255,0.2553497311421219,9,82632,31,437,0.0003751573240391132,0.0052885080840352405,14.096774193548388
CR,hmm_uniform_start,mix=0.25;strength=8;alpha=1,mean,82641,0.45348269823645265,0.2585011203700804,9,82632,31,338,0.0003751573240391132,0.004090425016942589,10.903225806451612
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,82641,0.4468138777136921,0.251176400346139,9,82632,31,696,0.0003751573240391132,0.008422887017136218,22.451612903225808
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,82641,0.44663359512745404,0.25031927298861195,9,82632,31,615,0.0003751573240391132,0.007442637234969503,19.838709677419356
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,mean,82641,0.4610070965496919,0.2710949534356886,9,82632,31,191,0.0003751573240391132,0.0023114531900474394,6.161290322580645
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,82641,0.4482481151967395,0.2522311550583172,9,82632,31,530,0.0003751573240391132,0.0064139800561525805,17.096774193548388
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,82641,0.4502368445355219,0.25527944851147416,9,82632,31,445,0.0003751573240391132,0.005385322877335657,14.35483870967742
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,82641,0.45252625101703603,0.2570901302686226,9,82632,31,344,0.0003751573240391132,0.004163036111917901,11.096774193548388
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,mean,82641,0.4573060728522048,0.26480348650789687,9,82632,31,244,0.0003751573240391132,0.0029528511956626972,7.870967741935484
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,82641,0.4464805635723474,0.2502032443468477,9,82632,31,644,0.0003751573240391132,0.007793590860683513,20.774193548387096
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,82641,0.4480797804861222,0.2526715351523754,9,82632,31,560,0.0003751573240391132,0.0067770355310291415,18.06451612903226
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,82641,0.4619864985023745,0.27079649373054854,9,82632,31,132,0.0003751573240391132,0.001597444089456869,4.258064516129032
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,82641,0.45034396662409654,0.25518752568392455,9,82632,31,463,0.0003751573240391132,0.005603156162261594,14.935483870967742
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,82641,0.45263178837294116,0.2577744569228221,9,82632,31,380,0.0003751573240391132,0.004598702681769775,12.258064516129032
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,82641,0.4560588656780855,0.26282690692328414,9,82632,31,280,0.0003751573240391132,0.0033885177655145707,9.03225806451613
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,82641,0.4599511788194559,0.2698036728424868,9,82632,31,185,0.0003751573240391132,0.002238842095072127,5.967741935483871
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,82641,0.44802621944183485,0.25189136163547005,9,82632,31,514,0.0003751573240391132,0.006220350469551748,16.580645161290324
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,82641,0.4500302519361279,0.2546414551695029,9,82632,31,427,0.0003751573240391132,0.00516748959240972,13.774193548387096
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,82641,0.4651848580041038,0.2698523431644834,9,82632,31,50,0.0003751573240391132,0.0006050924581276019,1.6129032258064515
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,82641,0.4526027667945894,0.2574781751279967,9,82632,31,332,0.0003751573240391132,0.004017813921967276,10.709677419354838
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,82641,0.4566709918985121,0.2645832674977314,9,82632,31,232,0.0003751573240391132,0.0028076290057120726,7.483870967741935
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,82641,0.4605480018843719,0.26810015222096745,9,82632,31,137,0.0003751573240391132,0.001657953335269629,4.419354838709677
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,82641,0.46129785650439453,0.26536929268800324,9,82632,31,80,0.0003751573240391132,0.000968147933004163,2.5806451612903225
